real12,pred12,real3,pred3
68.55556,68.75589,68.375,68.85601
69.0,68.50372,68.44444,68.635704
59.0,68.785904,69.0,68.68971
68.875,68.34918,67.888885,68.48204
68.44444,68.573616,67.25,68.57649
67.0,68.8862,69.375,68.7378
69.375,68.291115,69.55556,68.43647
69.0,67.99339,67.625,68.11505
61.444443,68.225006,68.0,68.3462
67.75,68.28815,68.55556,68.47626
67.888885,68.31569,69.0,68.443756
67.375,68.24335,59.0,68.34671
68.44444,68.40829,68.875,68.485016
66.5,68.395424,68.44444,68.499756
68.77778,68.52809,67.0,68.66539
67.75,68.32478,69.375,68.5703
60.77778,68.3884,69.0,68.510574
67.25,68.12545,61.444443,68.10663
68.22222,68.22526,67.75,68.36126
68.375,68.28021,67.888885,68.48899
66.625,68.196205,67.375,68.339294
68.333336,67.96402,68.44444,68.09862
67.22222,67.917,66.5,67.9801
68.25,67.774,68.77778,67.767365
68.77778,67.83761,67.75,67.82586
67.875,67.71859,60.77778,67.65565
68.333336,67.76239,67.25,67.74222
67.625,67.77132,68.22222,67.76109
69.5,67.74015,68.375,67.73661
68.44444,67.69644,66.625,67.65236
67.25,67.818054,68.333336,67.79109
65.333336,67.81226,67.22222,67.79114
67.28571,67.77438,68.25,67.731155
66.333336,67.84043,68.77778,67.83231
68.375,67.78946,67.875,67.719894
68.0,67.81291,68.333336,67.799286
68.25,67.90008,67.625,67.930504
58.875,67.90015,69.5,67.93689
68.625,67.88969,68.44444,67.924835
69.22222,67.882095,67.25,67.89703
67.0,68.02588,65.333336,68.09366
68.0,68.06792,67.28571,68.13713
67.44444,67.96449,66.333336,68.00389
67.0,67.7086,68.375,67.63167
68.0,67.7667,68.0,67.69928
67.0,67.68676,68.25,67.62069
67.111115,67.800705,58.875,67.808334
66.166664,67.81987,68.625,67.85068
68.55556,67.78974,69.22222,67.8519
68.44444,67.86129,67.0,67.8935
67.875,67.79052,68.0,67.86753
68.22222,67.683624,67.44444,67.93171
64.0,67.58328,67.0,67.760956
66.55556,67.53978,68.0,67.68731
64.875,67.5462,67.0,67.63164
66.44444,67.46555,67.111115,67.5495
66.125,67.50472,66.166664,67.61732
68.25,67.478935,68.55556,67.57017
68.25,67.383095,68.44444,67.42428
62.875,67.3476,67.875,67.34381
66.375,67.4657,68.22222,67.63441
67.44444,67.542305,64.0,67.764175
68.25,67.469666,66.55556,67.72779
68.875,67.34743,64.875,67.598434
61.25,67.00176,66.44444,67.11407
65.625,66.89895,66.125,67.02329
68.375,66.8729,68.25,66.91226
65.22222,67.19357,68.25,67.14525
65.85714,67.06617,62.875,67.13405
62.625,67.04856,66.375,67.168396
68.625,67.107544,67.44444,67.30356
66.625,66.82089,68.25,66.916046
59.25,66.563644,68.875,66.62655
65.77778,66.51241,61.25,66.68593
69.25,66.356476,65.625,66.634544
60.5,66.50658,68.375,66.8445
59.375,66.749916,65.22222,66.9353
68.44444,66.55189,65.85714,66.68765
61.5,66.83963,62.625,67.02928
68.888885,66.73637,68.625,66.94121
69.125,66.691345,66.625,66.905334
67.22222,66.528496,59.25,66.7059
66.25,66.55391,65.77778,66.82059
63.75,66.52206,69.25,66.8443
60.555557,66.10122,60.5,66.60134
67.0,65.79618,59.375,66.36637
67.625,66.18273,68.44444,66.66238
67.77778,65.790276,61.5,66.31124
59.0,65.23129,68.888885,65.77261
60.88889,65.72324,69.125,66.29472
66.125,65.125404,67.22222,65.72394
64.666664,65.447716,66.25,66.12015
63.625,65.66876,63.75,66.36955
57.5,65.262115,60.555557,66.08981
61.555557,65.61252,67.0,66.278915
62.75,65.53787,67.625,66.07647
62.125,65.50388,67.77778,65.98369
67.333336,65.59253,59.0,66.209656
66.875,65.593704,60.88889,66.26128
55.875,65.324295,66.125,66.113556
61.22222,65.079475,64.666664,65.838
63.875,64.31708,63.625,64.99972
59.5,64.267975,57.5,64.95274
54.5,63.975063,61.555557,64.56934
62.0,63.380447,62.75,63.653976
50.875,63.406292,62.125,63.510796
52.555557,63.43232,67.333336,63.306084
64.125,63.378216,66.875,63.194496
67.5,63.3337,55.875,62.580547
64.25,63.2637,61.22222,62.717472
63.0,63.3771,63.875,62.731274
64.375,63.960567,59.5,62.69271
63.555557,63.975597,54.5,63.0253
64.44444,64.23987,62.0,62.9925
65.75,64.195496,50.875,62.739075
63.25,64.016174,52.555557,62.455296
63.22222,64.29024,64.125,62.355904
65.0,64.61228,67.5,62.267517
67.666664,64.196526,64.25,61.630985
65.25,64.884315,63.0,62.959503
63.5,65.57853,64.375,63.88832
63.75,65.56779,63.555557,63.805164
65.333336,65.792816,64.44444,63.935944
65.625,65.76974,65.75,64.22381
67.333336,66.19807,63.25,64.2303
65.625,66.0288,63.22222,64.42602
66.625,66.12986,65.0,64.76683
68.125,66.35967,67.666664,64.68403
68.22222,66.442184,65.25,64.79625
69.125,66.52859,63.5,65.18643
67.55556,66.61836,63.75,65.496574
66.625,66.685555,65.333336,65.63609
68.25,66.75369,65.625,65.50812
66.666664,66.81792,67.333336,65.65781
69.125,66.97844,65.625,65.900566
68.111115,67.19796,66.625,66.180084
68.0,67.25943,68.125,66.58259
67.75,67.250916,68.22222,66.68403
67.55556,67.49412,69.125,66.92326
67.0,67.81899,67.55556,67.17867
68.44444,67.99657,66.625,67.39264
66.375,68.06964,68.25,67.647896
68.5,68.242226,66.666664,67.71607
68.25,68.192444,69.125,67.705956
67.875,68.272964,68.111115,67.92435
68.22222,68.30025,68.0,67.90103
67.125,68.36708,67.75,68.12508
68.22222,68.404564,67.55556,68.27803
69.0,68.412285,67.0,68.28237
68.625,68.43199,68.44444,68.337524
67.25,68.36863,66.375,68.28192
67.5,68.16111,68.5,68.145424
67.75,68.119644,68.25,68.28352
68.28571,67.87894,67.875,68.06973
68.111115,67.78404,68.22222,68.129585
64.875,67.725845,67.125,68.18576
67.875,67.564575,68.22222,68.12219
0.0,67.54486,69.0,68.14866
0.0,67.43774,68.625,68.03813
0.0,67.41063,67.25,68.03097
66.5,67.57652,67.5,68.21775
0.0,67.63182,67.75,68.235245
0.0,67.485794,68.28571,68.05189
65.833336,67.43149,68.111115,67.971825
66.666664,67.24108,64.875,67.86055
66.75,67.06024,67.875,67.78817
65.111115,66.94374,0.0,67.71396
66.25,66.315,0.0,67.03365
67.0,66.33163,0.0,67.09717
64.57143,66.96259,66.5,67.05853
67.333336,66.658455,0.0,66.9129
65.75,66.84166,0.0,66.92628
66.77778,66.72563,65.833336,67.34929
67.111115,67.57855,66.666664,67.52676
66.75,66.262764,66.75,66.63463
65.333336,67.22233,65.111115,67.42059
66.375,66.11854,66.25,66.52949
66.14286,66.402985,67.0,66.92496
62.4,65.621,64.57143,66.323814
64.666664,65.40623,67.333336,66.25093
64.55556,65.2839,65.75,66.29108
65.375,65.157555,66.77778,66.050545
67.0,65.38158,67.111115,66.265686
63.75,65.331764,66.75,66.1819
67.28571,65.31444,65.333336,66.16333
67.125,65.38396,66.375,66.2673
65.5,65.37338,66.14286,66.20863
67.77778,65.35622,62.4,66.07007
65.0,65.32795,64.666664,66.02659
66.0,65.25408,64.55556,65.96186
65.77778,65.0547,65.375,65.356766
61.57143,65.16024,67.0,65.23685
67.44444,65.14309,63.75,65.1497
67.75,65.279,67.28571,65.27774
66.125,65.676384,67.125,65.732285
64.0,65.545525,65.5,65.44925
66.125,65.814545,67.77778,65.78744
61.714287,65.772644,65.0,65.90997
63.77778,65.76169,66.0,65.78276
65.125,65.78045,65.77778,66.04309
67.0,65.66541,61.57143,65.78392
65.25,65.55641,67.44444,65.70309
64.666664,65.65297,67.75,65.69392
65.0,65.54453,66.125,65.33904
0.0,65.792656,64.0,65.73237
0.0,65.88182,66.125,66.03188
0.0,65.88637,61.714287,65.92934
0.0,65.739555,63.77778,65.62405
0.0,65.82475,65.125,65.746574
0.0,65.57541,67.0,65.28749
65.22222,65.57082,65.25,65.25272
67.875,65.712555,64.666664,65.38515
66.25,66.10095,65.0,65.7931
65.888885,66.04413,0.0,65.7242
65.22222,65.98755,0.0,65.611115
64.125,65.8828,0.0,65.5367
66.333336,66.06538,0.0,65.83941
64.75,65.66875,0.0,65.87282
65.111115,66.014694,0.0,65.965126
64.0,66.58466,65.22222,66.59022
68.111115,66.87059,67.875,66.87117
67.25,67.0625,66.25,66.980385
67.125,67.01738,65.888885,66.92504
64.666664,66.900856,65.22222,66.68677
66.0,66.54148,64.125,66.3815
66.22222,66.39033,66.333336,66.240776
67.111115,66.18527,64.75,66.04103
67.14286,66.03928,65.111115,65.740166
67.375,65.929756,64.0,65.73397
66.888885,65.89935,68.111115,65.63014
68.25,65.982605,67.25,65.66895
67.111115,66.00931,67.125,65.67349
67.75,66.86006,64.666664,66.657135
68.25,67.01702,66.0,66.85453
66.25,67.42056,66.22222,67.22147
66.75,67.08569,67.111115,66.84717
66.0,67.24918,67.14286,66.93122
67.0,67.31999,67.375,67.08004
66.875,67.39022,66.888885,67.289215
66.666664,67.10558,68.25,66.99993
66.875,67.150116,67.111115,67.04326
66.77778,67.27434,67.75,67.16859
66.888885,67.670715,68.25,67.60989
65.875,67.70865,66.25,67.69265
58.875,67.62017,66.75,67.69405
67.5,67.84886,66.0,67.8576
68.625,67.57938,67.0,67.52153
68.75,67.601006,66.875,67.45487
69.111115,67.41491,66.666664,67.19927
67.25,67.52821,66.875,67.31398
68.0,67.53183,66.77778,67.33236
68.55556,67.43601,66.888885,67.29816
68.375,67.37139,65.875,67.24132
68.875,67.27482,58.875,67.18033
68.375,67.24295,67.5,67.11476
65.888885,67.16957,68.625,66.96847
61.88889,67.41473,68.75,67.059525
64.75,67.67017,69.111115,67.455696
67.111115,67.977936,67.25,67.80815
68.5,68.00709,68.0,67.93119
64.75,68.55043,68.55556,68.373116
68.5,68.431854,68.375,68.22696
66.44444,68.3754,68.875,68.22666
66.0,68.53128,68.375,68.42787
60.25,68.621185,65.888885,68.50757
66.875,68.75441,61.88889,68.66036
68.875,68.67584,64.75,68.68313
68.55556,68.218,67.111115,68.15466
68.75,67.97421,68.5,67.828125
69.22222,67.66673,64.75,67.25227
69.75,67.87298,68.5,67.46844
67.25,68.24607,66.44444,67.9725
69.111115,67.77787,66.0,67.26399
68.77778,68.05481,60.25,67.69145
60.5,67.90505,66.875,67.565094
68.875,67.78238,68.875,67.423874
69.375,67.68125,68.55556,67.11755
69.0,67.804504,68.75,67.40128
68.125,68.31989,69.22222,68.03032
68.375,68.43035,69.75,68.19626
68.125,68.66399,67.25,68.43772
67.888885,68.86751,69.111115,68.73944
68.25,69.03163,68.77778,69.004845
69.77778,68.725494,60.5,68.63268
67.875,68.7752,68.875,68.68048
68.125,68.88706,69.375,68.841064
68.111115,68.66135,69.0,68.68897
68.625,68.64766,68.125,68.64854
68.875,68.84932,68.375,68.744705
68.0,68.7964,68.125,68.750786
69.125,68.67287,67.888885,68.61653
67.75,68.59622,68.25,68.58468
68.333336,68.55965,69.77778,68.58792
67.25,68.44181,67.875,68.4933
68.625,68.4263,68.125,68.446266
67.888885,68.645485,68.111115,68.61618
68.42857,68.48803,68.625,68.52391
67.666664,68.172585,68.875,68.28964
68.25,68.0921,68.0,68.22127
67.0,67.98661,69.125,68.09695
59.444443,68.02873,67.75,68.165825
67.75,68.037636,68.333336,68.17593
67.25,68.27686,67.25,68.40531
65.22222,68.045395,68.625,68.16283
68.25,67.996826,67.888885,68.15906
68.625,67.9139,68.42857,68.037674
68.666664,67.87407,67.666664,68.04352
68.375,67.82863,68.25,68.01432
69.0,67.85646,67.0,68.06417
66.625,67.821526,59.444443,67.99394
67.666664,67.7706,67.75,67.95398
68.25,67.67689,67.25,67.78027
68.0,67.776634,65.22222,67.67779
68.75,67.720726,68.25,67.67091
60.875,67.765724,68.625,67.69289
68.22222,67.44131,68.666664,67.23329
64.125,67.588394,68.375,67.45222
68.22222,67.79428,69.0,67.743866
68.25,67.891304,66.625,67.90591
68.14286,67.9131,67.666664,67.93905
67.888885,67.98944,68.25,68.06274
66.5,67.83213,68.0,67.83501
66.0,67.782196,68.75,67.78404
67.875,67.86333,60.875,67.903656
67.625,67.934814,68.22222,67.99233
68.57143,67.98686,64.125,68.05064
56.0,68.09415,68.22222,68.14088
68.5,68.04728,68.25,68.03624
67.55556,67.552956,68.14286,67.35339
66.666664,67.627945,67.888885,67.53935
69.0,67.794815,66.5,67.77042
66.888885,67.86481,66.0,67.868164
68.666664,67.88453,67.875,67.86946
64.85714,67.7475,67.625,67.67752
67.77778,67.57802,68.57143,67.42304
68.25,67.66444,56.0,67.58975
67.44444,67.76394,68.5,67.67993
66.875,67.85881,67.55556,67.88338
67.625,68.17952,66.666664,67.90658
65.875,68.084656,69.0,68.019165
65.125,67.839455,66.888885,67.93116
65.77778,67.562416,68.666664,67.60691
64.25,67.60281,64.85714,67.74838
66.77778,67.45414,67.77778,67.617516
67.125,67.38432,68.25,67.58523
62.875,67.09667,67.44444,67.162155
69.0,67.08418,66.875,67.22328
0.0,67.119736,67.625,67.381485
65.75,67.16197,65.875,67.430435
67.5,67.09308,65.125,67.37073
64.0,67.15832,65.77778,67.42155
66.111115,67.01591,64.25,67.26806
66.125,66.857,66.77778,67.02355
60.75,66.70548,67.125,66.8689
64.888885,66.468636,62.875,66.62659
65.57143,66.50818,69.0,66.577095
64.44444,66.67654,0.0,66.78334
67.0,66.50243,65.75,66.52601
64.77778,66.58359,67.5,66.62662
62.25,66.45778,64.0,66.98209
63.5,66.49174,66.111115,66.92374
61.0,66.92068,66.125,66.90384
64.375,66.38901,60.75,66.551926
65.111115,66.23063,64.888885,66.38742
64.625,66.42065,65.57143,66.66876
62.11111,65.84643,64.44444,66.123116
64.0,65.95389,67.0,66.20382
63.88889,65.961815,64.77778,66.16611
64.44444,65.586525,62.25,65.84076
64.85714,65.53122,63.5,65.980736
67.0,65.44878,61.0,65.971436
66.44444,65.14168,64.375,65.57503
64.875,64.9726,65.111115,65.337105
69.75,64.615585,64.625,65.05927
63.57143,64.44182,62.11111,64.88059
64.0,64.61549,64.0,65.064285
66.888885,64.355316,63.88889,64.893745
57.666668,63.975372,64.44444,64.49796
59.0,64.016045,64.85714,64.51661
65.25,63.993847,67.0,64.4879
62.125,64.208435,66.44444,64.69843
65.77778,64.150925,64.875,64.59123
60.125,64.276306,69.75,64.85486
66.0,64.39536,63.57143,64.91349
66.5,64.10996,64.0,64.639656
63.625,64.66483,66.888885,65.27296
63.77778,63.97762,57.666668,64.65123
59.142857,63.755875,59.0,64.52441
50.25,64.55059,65.25,65.26962
66.0,64.46603,62.125,65.04752
55.0,63.68786,65.77778,64.18732
58.0,63.6345,60.125,64.21413
57.0,63.33389,66.0,63.84069
56.875,63.344753,66.5,63.88787
61.625,63.11708,63.625,63.42942
62.22222,63.1629,63.77778,63.48734
60.75,63.30493,59.142857,63.403473
64.25,63.12263,50.25,63.31984
64.125,63.515305,66.0,63.50169
64.666664,63.628258,55.0,63.15609
63.77778,63.559113,58.0,62.072147
58.75,63.84044,57.0,62.710594
67.0,63.770756,56.875,62.813736
65.111115,63.703754,61.625,62.330894
68.55556,64.20181,62.22222,62.292664
64.5,64.598724,60.75,61.87822
65.5,64.607864,64.25,61.7051
63.555557,64.73865,64.125,62.39223
65.625,65.18602,64.666664,62.329384
62.75,65.27815,63.77778,62.887527
67.25,65.59294,58.75,63.192566
67.666664,65.78907,67.0,63.71897
67.5,66.2776,65.111115,63.999104
69.125,66.616356,68.55556,64.05012
64.44444,66.622894,64.5,64.61441
66.57143,66.942375,65.5,64.8053
67.44444,66.94423,63.555557,65.34715
64.375,66.97143,65.625,65.397156
66.5,66.682,62.75,65.51691
66.5,66.740265,67.25,65.58528
68.125,66.87449,67.666664,65.84477
67.5,67.00029,67.5,65.86341
66.333336,67.112076,69.125,66.241714
67.85714,67.44508,64.44444,66.61835
67.22222,67.47978,66.57143,66.73455
67.666664,67.58703,67.44444,67.07616
68.375,67.46121,64.375,66.75098
66.77778,67.40605,66.5,66.82413
68.75,67.68376,66.5,67.10492
68.375,67.41466,68.125,66.84238
67.25,67.46743,67.5,66.95429
68.0,67.7491,66.333336,67.06965
66.75,67.95089,67.85714,67.305916
66.75,68.06343,67.22222,67.570984
68.111115,68.00026,67.666664,67.56015
67.875,68.15638,68.375,67.6912
69.111115,68.23776,66.77778,67.82049
67.25,68.13522,68.75,67.83917
67.5,68.06411,68.375,67.93703
67.125,67.88963,67.25,67.75717
67.666664,67.83962,68.0,67.8972
66.5,67.7732,66.75,68.00541
67.75,67.5122,66.75,67.806694
66.625,67.48954,68.111115,67.85635
67.888885,67.33818,67.875,67.730515
67.875,67.16181,69.111115,67.54902
65.875,67.15734,67.25,67.669495
65.875,67.20642,67.5,67.70196
66.375,67.38105,67.125,67.8989
66.44444,67.32724,67.666664,67.80083
66.44444,67.174,66.5,67.671555
65.875,66.96447,67.75,67.54117
67.44444,66.75955,66.625,67.43964
67.75,66.471275,67.888885,67.18475
65.875,66.35249,67.875,67.09169
67.111115,66.1309,65.875,66.8691
63.625,66.010544,65.875,66.77374
66.111115,66.01077,66.375,66.833046
66.125,65.70453,66.44444,66.493835
67.25,65.57937,66.44444,66.31562
67.0,65.59574,65.875,66.29003
67.75,65.50247,67.44444,66.2089
64.375,65.47328,67.75,66.13543
63.444443,65.38356,65.875,65.963264
65.75,65.50883,67.111115,66.09491
67.0,65.55339,63.625,66.19002
65.333336,65.31604,66.111115,65.95377
66.25,65.47486,66.125,66.07475
64.5,65.26599,67.25,65.7113
66.55556,65.27125,67.0,65.708916
65.625,65.34271,67.75,65.754875
65.111115,65.38058,64.375,65.88027
66.0,65.52969,63.444443,66.02733
66.85714,65.710556,65.75,66.21841
66.55556,65.398964,67.0,65.77636
66.375,65.26161,65.333336,65.38772
64.0,65.299644,66.25,65.46192
65.625,65.56383,64.5,65.77815
65.375,65.55091,66.55556,65.65167
65.125,65.7481,65.625,65.81848
59.77778,65.69603,65.111115,65.662476
67.25,65.72023,66.0,65.74465
66.0,65.66762,66.85714,65.67147
67.625,65.50918,66.55556,65.534615
65.625,65.7032,66.375,65.74126
67.0,65.84236,64.0,65.902725
67.333336,65.92077,65.625,65.97406
66.125,65.94736,65.375,65.99984
66.375,65.74211,65.125,65.68633
65.125,65.81169,59.77778,65.774
67.0,65.82504,67.25,65.75342
66.375,65.71632,66.0,65.54803
66.44444,65.8116,67.625,65.51383
67.0,65.99674,65.625,65.81935
65.0,65.97572,67.0,65.796524
64.75,66.021576,67.333336,65.92528
67.44444,66.02034,66.125,65.91733
66.5,66.157616,66.375,66.11673
66.75,66.16444,65.125,66.25894
66.333336,66.11913,67.0,66.23101
65.25,66.129074,66.375,66.22586
66.875,66.09839,66.44444,66.07725
63.5,66.24867,67.0,66.2309
64.375,66.30235,65.0,66.23803
65.55556,66.35148,64.75,66.27653
66.5,66.49654,67.44444,66.425995
67.55556,66.2964,66.5,66.13907
65.75,66.07758,66.75,65.83512
66.0,66.351685,66.333336,66.198296
66.55556,66.403725,65.25,66.26121
63.875,66.45321,66.875,66.324066
67.5,66.4161,63.5,66.27674
66.44444,66.23476,64.375,66.06852
64.625,66.40143,65.55556,66.28709
66.125,65.99146,66.5,65.72826
67.28571,65.97169,67.55556,65.63846
67.5,66.14581,65.75,65.84043
67.333336,66.31535,66.0,66.038956
68.125,66.60747,66.55556,66.38196
66.75,66.56774,63.875,66.29974
68.25,66.58464,67.5,66.30787
67.22222,66.64202,66.44444,66.4018
66.0,66.20653,64.625,65.89349
67.888885,66.51375,66.125,66.30412
68.0,66.57789,67.28571,66.36893
68.77778,66.43819,67.5,66.14776
68.125,66.682755,67.333336,66.40612
66.625,67.2223,68.125,66.987114
67.625,67.41306,66.75,67.29627
67.888885,67.15677,68.25,67.22099
67.5,67.04914,67.22222,67.35627
67.75,63.82087,66.0,66.12067
65.77778,66.73935,67.888885,67.33436
66.14286,66.46969,68.0,67.16232
67.125,67.16599,68.77778,67.14401
67.888885,67.36079,68.125,67.39743
67.111115,67.769485,66.625,67.75176
67.28571,68.00032,67.625,68.00993
68.111115,68.07014,67.888885,68.11594
67.666664,67.80575,67.5,67.77325
59.555557,67.75885,67.75,67.73388
67.25,67.86417,65.77778,67.8641
67.25,67.81027,66.14286,67.81855
68.833336,67.926544,67.125,67.9152
66.77778,67.626465,67.888885,67.53012
67.75,67.60766,67.111115,67.38595
67.57143,67.583725,67.28571,67.40786
67.333336,67.58916,68.111115,67.47679
68.5,67.504555,67.666664,67.38596
68.875,67.5126,59.555557,67.3847
68.1,67.73365,67.25,67.647835
68.25,67.82367,67.25,67.71371
69.22222,68.05326,68.833336,67.7101
68.333336,68.17456,66.77778,67.9192
68.75,68.27851,67.75,67.92607
68.875,68.37038,67.57143,68.12927
68.625,68.20431,67.333336,67.895874
68.875,68.28439,68.5,67.99614
69.111115,68.15002,68.875,67.89736
68.625,68.29706,68.1,67.95914
69.666664,68.297676,68.25,68.111084
70.0,68.58316,69.22222,68.41087
67.75,68.77631,68.333336,68.57958
69.0,68.69223,68.75,68.515724
67.25,68.86466,68.875,68.73806
68.333336,68.841354,68.625,68.69955
68.375,68.69025,68.875,68.6138
68.875,68.74697,69.111115,68.68548
67.375,68.64269,68.625,68.60326
68.125,68.56184,69.666664,68.584755
68.875,68.29782,70.0,68.41835
67.0,68.3224,67.75,68.43255
68.888885,68.39404,69.0,68.543434
67.333336,68.894104,67.25,68.84389
67.25,68.846275,68.333336,68.83129
69.5,68.72028,68.375,68.80313
68.14286,68.37513,68.875,68.51163
68.875,68.15556,67.375,68.28203
68.875,68.11447,68.125,68.23304
68.125,68.267,68.875,68.345634
67.625,68.15434,67.0,68.16896
68.666664,68.053566,68.888885,68.069084
68.0,68.08115,67.333336,68.167465
68.55556,67.76193,67.25,67.888985
68.5,67.83112,69.5,67.99916
69.125,67.71208,68.14286,67.85512
68.75,67.6313,68.875,67.77944
67.125,67.87963,68.875,68.093414
66.666664,67.87215,68.125,68.08319
60.875,67.90879,67.625,68.15475
66.0,68.0057,68.666664,68.29906
65.875,67.98555,68.0,68.2559
67.125,68.070946,68.55556,68.1956
68.0,68.46486,68.5,68.37728
67.0,68.400444,69.125,68.40837
66.875,68.32459,68.75,68.42685
68.5,68.246666,67.125,68.40992
68.375,68.23739,66.666664,68.46626
68.44444,68.20448,60.875,68.3773
67.875,68.03032,66.0,68.140724
67.77778,67.90064,65.875,67.923355
60.75,67.9236,67.125,67.8493
68.625,67.73952,68.0,67.5812
67.333336,67.55989,67.0,67.35216
68.5,67.55596,66.875,67.32749
68.625,67.72965,68.5,67.53379
68.77778,67.72473,68.375,67.52203
69.125,67.65512,68.44444,67.40874
67.625,67.77621,67.875,67.659706
67.77778,67.87897,67.77778,67.85124
68.125,67.94244,60.75,67.953224
69.0,67.95552,68.625,67.96022
68.666664,67.95282,67.333336,67.98856
68.625,67.91488,68.5,67.855255
68.333336,67.90642,68.625,67.89373
68.625,68.03108,68.77778,68.01311
68.111115,68.00053,69.125,67.98543
68.55556,68.09287,67.625,68.13804
67.333336,68.166,67.77778,68.219696
67.875,68.250725,68.125,68.31923
67.5,68.15042,69.0,68.17363
68.77778,68.082825,68.666664,68.07582
64.875,68.05035,68.625,68.04633
67.22222,68.19359,68.333336,68.229034
